Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|VinNumeroSerie|KilometrajeVehiculo|FechaPagoReal
1680|5005482|230|87043199|5|3FTCW8TA9TRA19245|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S35TRA20802|0|2026-01-06 17:36:00|
1680|5005484|230|87043199|10|3FTTW8JA1TRA23759|0|2026-01-06 17:08:00|
1680|5005482|230|87043199|5|3FTCW8TA8TRA21312|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5AC8TYF73148|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|3|3FMCR9BN5SRF77542|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|6|3FTCW8PA0TRA23436|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CNXSRF77647|0|2026-01-06 17:08:03|
1669|6000815|510|87032399|2|LJXBS5A31TYF72875|0|2026-01-31 11:06:01|
1680|5005483|230|87043199|9|3FTTW8HA7TRA00993|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|9|3FTTW8HA8TRA00288|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|13|3FTTW8S30TRA13319|0|2026-01-06 17:08:00|
1680|5005483|230|87032299|2|3FMCR9CN0SRF76670|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN5SRF82142|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN5SRF75905|0|2026-01-06 17:08:03|
1669|5000252|430|87038001|1|WF0TK3R76SMA60045|0|2026-01-07 17:42:01|
1669|6900408|510|87032399|1|LJXBS5A3XTYF68615|0|2026-01-19 13:28:02|
1680|5005482|230|87045199|15|3FTTW8S3XTRA13375|0|2026-01-06 17:08:03|
1680|5005484|230|87043199|10|3FTTW8JA3TRA11211|0|2026-01-06 17:08:00|
1680|5070742|240|87038001|4|3FMTK4SX5SMA62093|0|2026-01-08 17:17:04|
1680|5005483|230|87043199|12|3FTTW8JA9TRA09463|0|2026-01-06 17:36:00|
1680|5005482|230|87032399|4|3FMCR9DA5SRF73680|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN5SRF84294|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA6TRA23773|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S31TRA20747|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|9|3FTTW8HA8TRA22128|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|9|3FTTW8HA9TRA20341|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA8TRA24325|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CNXSRF75719|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN1SRF82625|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA5SRF61657|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B30TRA15121|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S34TRA23447|0|2026-01-06 17:36:00|
1680|5005484|230|87043199|10|3FTTW8JA4TRA11007|0|2026-01-06 17:08:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA24268|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|5|3FTCW8TA7TRA35959|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DAXSRF60018|0|2026-01-06 16:51:01|
1680|5005482|230|87032399|4|3FMCR9DA4SRF74884|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|5|3FMTK3R79SMA63361|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CNXSRF68978|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SU7SMA61589|0|2026-01-08 17:17:04|
1680|5005483|230|87043199|9|3FTTW8HAXTRA00289|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|9|3FTTW8HAXTRA35107|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF67203|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN0SRF78189|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|5|3FMTK3R72SMA63847|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|3|3FMCR9BN9SRF79388|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DAXSRF60214|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|8|3FTTW8AA0TRA23994|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA5TRA00967|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA5TRA09314|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN6SRF85986|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DAXSRF60763|0|2026-01-06 16:51:01|
1680|5005482|230|87032299|3|3FMCR9BN9SRF78418|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN5SRF85803|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA0TRA00831|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN0SRF43038|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|3|3FMTK3SUXSMA59237|0|2026-01-08 17:17:04|
1680|5005483|230|87043199|10|3FTTW8SA2TRA18195|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF70814|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60770|0|2026-01-06 16:51:01|
1680|5070742|240|87038001|5|3FMTK3R71SMA62012|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|3|3FMCR9BN9SRF77740|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DAXSRF60942|0|2026-01-06 16:51:01|
1680|5005483|230|87043199|8|3FTTW8AA0TRA13790|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|15|3FTTW8S39TRA22200|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN4SRF73093|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|5|3FTCW8TA7TRA21057|0|2026-01-06 17:08:03|
1669|5000252|430|87038001|1|WF0TK3R76SMA58411|0|2026-01-07 17:42:01|
1680|5005482|230|87032299|3|3FMCR9BN9SRF76586|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN7SRF86418|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF73925|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA1TRA01180|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|10|3FTTW8SA2TRA41069|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|10|3FTTW8SA3TRA35975|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF73194|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN0SRF78869|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5AC6TYF73164|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|3|3FMCR9BN9SRF75907|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN2SRF77996|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|8|3FTTW8AAXTRA22755|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN4SRF75698|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S39TRA20589|0|2026-01-06 17:08:03|
1669|6900408|510|87032399|1|LJXBS5A3XTYF60451|0|2026-01-19 13:28:02|
1680|5005483|230|87032299|2|3FMCR9CN2SRF76847|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF74935|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S39TRA20575|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA0TRA09318|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S31TRA19677|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|10|3FTTW8SA4TRA33961|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|3|3FMTK3SUXSMA63157|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|3|3FMCR9BNXSRF75527|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA3SRF74536|0|2026-01-06 17:08:03|
1669|6000815|510|87034099|1|LJXBS5ACXTYF69828|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|3|3FMCR9BN9SRF73123|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|16|3FTTW8B31TRA04757|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86166|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA5TRA14920|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S38TRA15271|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S34TRA20614|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN2SRF75889|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN9SRF68536|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN1SRF83340|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA4SRF34644|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN0SRF78985|0|2026-01-06 17:08:03|
1680|6011249|240|87045199|3|1FTFW1FD9TFA09208|0|2026-01-19 16:27:06|
1680|5005483|230|87032299|3|3FMCR9BN9SRF82999|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF76175|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF75366|0|2026-01-06 17:36:00|
1669|6000815|510|87034099|1|LJXBS5AC9TYF73160|0|2026-01-31 11:06:01|
1680|5005482|230|87032299|3|3FMCR9BN9SRF60212|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN2SRF63595|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA6TRA23074|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S39TRA17319|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S38TRA20518|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|4|3FMTK4SX7SMA57493|0|2026-01-08 17:17:04|
1669|5023760|430|87032399|3|3FMCR9DA7SRF59991|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|16|3FTTW8B31TRA13314|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA4TRA01416|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA0TRA12204|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S31TRA14074|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN9SRF82257|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN9SRF81559|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BNXSRF77634|0|2026-01-06 17:08:03|
1680|5005482|230|87032399|4|3FMCR9DA4SRF73413|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA3TRA39896|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|1|3FMCR9GN4SRF81686|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60221|0|2026-01-06 16:51:01|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86331|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN4SRF76446|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|15|3FTTW8S39TRA13237|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|5|3FTCW8TA5TRA23003|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60672|0|2026-01-06 16:51:01|
1680|5005482|230|87045199|16|3FTTW8B31TRA05617|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN1SRF84035|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF76808|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN0SRF77870|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN9SRF80900|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN9SRF80525|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA4TRA42898|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF77988|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A33TRA03241|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|1|3FMCR9GN5SRF79557|0|2026-01-06 17:08:03|
1669|5023760|430|87032399|3|3FMCR9DA7SRF60896|0|2026-01-06 16:51:01|
1680|6011247|240|87032499|1|1FMJK1MG4TEA01358|0|2026-01-19 16:27:06|
1680|5005482|230|87045199|15|3FTTW8S38TRA21765|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|16|3FTTW8B30TRA14096|0|2026-01-06 17:08:03|
1669|6900408|510|87032399|1|LJXBS5A39TYF61123|0|2026-01-19 13:28:02|
1680|5005483|230|87045199|17|3FTTW8J37TRA01024|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A33TRA18242|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN9SRF79939|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA0TRA18746|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA42416|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN9SRF79424|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TAXTRA23319|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA4TRA38124|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF78994|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|1|3FMCR9GN6SRF82743|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA2TRA02080|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J37TRA10967|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86345|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|2|3FMCR9CN7SRF79002|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA27382|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86152|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J37TRA14744|0|2026-01-06 17:36:00|
1680|5005484|230|87045199|15|3FTTW8J31TRA17445|0|2026-01-06 17:08:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF83766|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF80390|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S30TRA25843|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN7SRF58930|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S31TRA13653|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA5TRA21848|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF81118|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA4TRA15489|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA21193|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|2|3FMTK1S53SMA59447|0|2026-01-08 17:17:04|
1680|5005482|230|87043199|5|3FTCW8TA5TRA19808|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA20223|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF82407|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|4|3FMTK4SX8SMA62279|0|2026-01-08 17:17:04|
1680|5005483|230|87045199|17|3FTTW8J37TRA16199|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S30TRA38849|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S35TRA24476|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA0TRA22313|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF84617|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF81354|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S30TRA15104|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA6TRA21311|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN3SRF81815|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S30TRA02000|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF79586|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|2|3FMTK1S53SMA63286|0|2026-01-08 17:17:04|
1680|5070742|240|87038001|4|3FMTK4SX3SMA64571|0|2026-01-08 17:17:04|
1680|5005483|230|87032299|3|3FMCR9BN0SRF80347|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA23475|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|4|3FMTK4SX6SMA64385|0|2026-01-08 17:17:04|
1680|5005483|230|87045199|17|3FTTW8J37TRA40244|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF78356|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA24313|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN3SRF82978|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN0SRF76475|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA20939|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN1SRF77165|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA3TRA03089|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN3SRF83886|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA22455|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA19930|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J38TRA09312|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|4|3FMTK4SX7SMA64458|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CN4SRF77109|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S3XTRA20150|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BNXSRF76029|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J38TRA13960|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|15|3FTTW8S3XTRA14039|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA0TRA24349|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA0TRA23865|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|5|3FTCW8TA4TRA08542|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA9TRA07731|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A39TRA15779|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|5|3FTCW8TA7TRA18305|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|2|3FMCR9CN4SRF69768|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN4SRF75358|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|15|3FTTW8S39TRA16526|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|2|3FMCR9CN1SRF85099|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF86524|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA6TRA11962|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA1TRA12288|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|4|3FMTK4SXXSMA59450|0|2026-01-08 17:17:04|
1680|5005483|230|87045199|17|3FTTW8J35TRA12815|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A39TRA14454|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A39TRA00733|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A34TRA00428|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN3SRF85171|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|12|3FTTW8JA3TRA33712|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN8SRF59374|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|3|3FMCR9BN5SRF79839|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|13|3FTTW8A34TRA00722|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA6TRA15087|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|6|3FTCW8PA1TRA31075|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J35TRA14533|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|13|3FTTW8A35TRA13429|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|13|3FTTW8A39TRA00389|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA16275|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF85972|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J35TRA15715|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA1TRA21377|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN8SRF44034|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA0TRA33179|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|17|3FTTW8J37TRA12086|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA14808|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|6|3FTCW8PA2TRA23356|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|7|3FTTW8NA9TRA22515|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A34TRA14099|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA15529|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|13|3FTTW8A38TRA14073|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J36TRA00365|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN7SRF75354|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA1TRA22612|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN8SRF43787|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF85809|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J36TRA07204|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA0TRA22049|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|6|3FTCW8PA4TRA23391|0|2026-01-06 17:08:03|
1680|5005483|230|87032299|3|3FMCR9BN1SRF72564|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|12|3FTTW8JA9TRA23976|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA1TRA20647|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA0TRA23412|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J37TRA04330|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA2TRA12446|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA2TRA06466|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA0TRA24139|0|2026-01-06 17:36:00|
1680|5070742|240|87038001|2|3FMTK1S53SMA64714|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CN6SRF84076|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA1TRA11710|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BA2TRA12283|0|2026-01-06 17:08:03|
1680|5005482|230|87032299|3|3FMCR9BN7SRF84203|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J36TRA14024|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA0TRA21370|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TAXTRA23885|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA4TRA19138|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|17|3FTTW8J36TRA27775|0|2026-01-06 17:08:03|
1680|5005482|230|87043199|11|3FTTW8BA2TRA14082|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA1TRA20455|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|12|3FTTW8JA4TRA19897|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA1TRA42487|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|11|3FTTW8BA1TRA22190|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA05520|0|2026-01-06 17:08:03|
1680|5070742|240|87038001|2|3FMTK1S54SMA61482|0|2026-01-08 17:17:04|
1680|5005482|230|87032299|2|3FMCR9CN7SRF76200|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|5|3FTCW8TAXTRA19478|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA9TRA22226|0|2026-01-06 17:36:00|
1680|5005482|230|87032299|2|3FMCR9CN6SRF82621|0|2026-01-06 17:08:03|
1680|5005483|230|87045199|17|3FTTW8J36TRA16226|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA10359|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA1TRA24232|0|2026-01-06 17:36:00|
1680|5005483|230|87032299|3|3FMCR9BN1SRF69065|0|2026-01-06 17:36:00|
1680|5005482|230|87045199|17|3FTTW8J30TRA14634|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|11|3FTTW8BA2TRA13918|0|2026-01-06 17:36:00|
1680|5005482|230|87043199|11|3FTTW8BAXTRA14671|0|2026-01-06 17:08:03|
1680|5005482|230|87045199|17|3FTTW8J30TRA09675|0|2026-01-06 17:08:03|
1680|5005483|230|87043199|12|3FTTW8JA1TRA38665|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA9TRA17723|0|2026-01-06 17:36:00|
1680|5005483|230|87043199|5|3FTCW8TA8TRA21326|0|2026-01-06 17:36:00|
1680|5005483|230|87045199|17|3FTTW8J36TRA28733|0|2026-01-06 17:36:00|
